Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region
C_CND_021416,20-Nov-2023,Guillaome,Female,810000,McKinney Dodge Chrysler Jeep,Honda,Accord,Overhead Camshaft,Manual,Pale White,"$14,000.",85257-3102,Sedan,6608257,Middletown
C_CND_021417,20-Nov-2023,Safia,Male,2540000,Motor Vehicle Branch Office,Toyota,Celica,Overhead Camshaft,Manual,Pale White,"$14,000.",78758-7841,SUV,6985300,Aurora
C_CND_021418,20-Nov-2023,Marie,Female,706000,Saab-Belle Dodge,Nissan,Pathfinder,Double Overhead Camshaft,Auto,Pale White,"$31,001.",60504-7114,Hardtop,6863882,Janesville
C_CND_021419,20-Nov-2023,Lea,Female,399000,New Castle Ford Lincoln Mercury,Mitsubishi,3000GT,Double Overhead Camshaft,Auto,Pale White,"$19,000.",60504-7114,Sedan,8322236,Pasco
C_CND_021420,20-Nov-2023,Martin,Female,710000,Pars Auto Sales,Acura,RL,Overhead Camshaft,Manual,Pale White,"$34,000.",38701-8047,SUV,8806910,Janesville
C_CND_021421,20-Nov-2023,Tom,Male,550000,Tri-State Mack Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,"$25,001.",85257-3102,Hardtop,7318647,Aurora
C_CND_021422,20-Nov-2023,Noelie,Female,880888,Diehl Motor CO Inc,Subaru,Forester,Double Overhead Camshaft,Auto,Pale White,"$23,881.",06457-3834,Hardtop,8239592,Pasco
C_CND_021423,20-Nov-2023,Lucas,Female,987500,Rabun Used Car Sales,Subaru,Outback,Overhead Camshaft,Manual,Pale White,"$49,500.",85257-3102,SUV,8541558,Middletown
C_CND_021424,20-Nov-2023,Benjamin,Male,1710000,Race Car Help,BMW,528i,Double Overhead Camshaft,Auto,Black,"$31,000.",78758-7841,SUV,7553918,Aurora
C_CND_021425,20-Nov-2023,Theo,Male,13500,Ryder Truck Rental and Leasing,Plymouth,Neon,Double Overhead Camshaft,Auto,Pale White,"$27,000.",06457-3834,SUV,7465193,Greenville
C_CND_021426,21-Nov-2023,Niels,Male,740000,Star Enterprises Inc,Ford,Crown Victoria,Overhead Camshaft,Manual,Pale White,"$20,001.",99301-3882,Passenger,8958899,Pasco
C_CND_021427,21-Nov-2023,Benjamin,Male,1480000,Suburban Ford,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,"$82,001.",53546-9427,Passenger,8306775,Janesville
C_CND_021428,21-Nov-2023,Adem,Male,1120000,Tri-State Mack Inc,Mitsubishi,Diamante,Double Overhead Camshaft,Auto,Black,"$17,001.",85257-3102,Hatchback,7468676,Scottsdale
C_CND_021429,21-Nov-2023,Ulysse,Male,801000,U-Haul CO,Plymouth,Neon,Double Overhead Camshaft,Auto,Pale White,"$27,001.",78758-7841,SUV,7879845,Austin
C_CND_021430,21-Nov-2023,Clement,Male,13500,Progressive Shippers Cooperative Association No,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,"$34,001.",53546-9427,Sedan,7529482,Janesville
C_CND_021431,21-Nov-2023,Yanis,Female,13500,Rabun Used Car Sales,Mitsubishi,Diamante,Double Overhead Camshaft,Auto,Black,"$17,001.",85257-3102,Hatchback,6748367,Scottsdale
C_CND_021432,21-Nov-2023,Julien,Male,1400000,Progressive Shippers Cooperative Association No,Lincoln,Continental,Overhead Camshaft,Manual,Black,"$42,001.",53546-9427,Passenger,7404163,Janesville
C_CND_021433,21-Nov-2023,Juliette,Male,13500,Rabun Used Car Sales,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,"$14,001.",85257-3102,Hatchback,8459164,Scottsdale
C_CND_021434,21-Nov-2023,Mathieu,Female,610000,Race Car Help,Mercedes-B,S-Class,Overhead Camshaft,Manual,Pale White,"$21,001.",78758-7841,SUV,8136155,Austin
C_CND_021435,21-Nov-2023,Alice,Female,1115000,Ryder Truck Rental and Leasing,Oldsmobile,Intrigue,Double Overhead Camshaft,Auto,Black,"$18,501.",06457-3834,SUV,7175392,Middletown
C_CND_021436,21-Nov-2023,Simon,Male,980000,Saab-Belle Dodge,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,"$10,001.",60504-7114,Passenger,7296584,Aurora
C_CND_021437,21-Nov-2023,Alexander,Male,1050000,Ryder Truck Rental and Leasing,Nissan,Pathfinder,Double Overhead Camshaft,Auto,Pale White,"$75,001.",06457-3834,Hardtop,7170590,Middletown
C_CND_021438,21-Nov-2023,Christopher,Male,1820000,Tri-State Mack Inc,Mitsubishi,Montero Sport,Double Overhead Camshaft,Auto,Pale White,"$39,000.",85257-3102,Hardtop,6456946,Austin
C_CND_021439,21-Nov-2023,Benjamin,Male,210000,Progressive Shippers Cooperative Association No,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,"$14,000.",53546-9427,SUV,8818940,Janesville
C_CND_021440,21-Nov-2023,Bennett,Male,13500,Rabun Used Car Sales,Ford,Taurus,Overhead Camshaft,Manual,Black,"$43,000.",85257-3102,SUV,6231510,Scottsdale
C_CND_021441,21-Nov-2023,Damien,Male,1320000,C & M Motors Inc,Mercury,Mountaineer,Overhead Camshaft,Manual,Pale White,"$21,000.",60504-7114,Hardtop,6523281,Greenville
C_CND_021442,21-Nov-2023,Binyomin,Male,1340000,Ryder Truck Rental and Leasing,Honda,CR-V,Double Overhead Camshaft,Auto,Pale White,"$22,001.",06457-3834,SUV,6093302,Middletown
C_CND_021443,21-Nov-2023,Dante,Female,13500,Chrysler Plymouth,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Black,"$25,000.",53546-9427,Hardtop,7898189,Austin
C_CND_021444,21-Nov-2023,Boruch,Female,912500,Scrivener Performance Engineering,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,"$27,500.",38701-8047,Hatchback,6638863,Greenville
C_CND_021445,21-Nov-2023,Bradley,Male,270000,Star Enterprises Inc,Dodge,Viper,Overhead Camshaft,Manual,Black,"$26,000.",99301-3882,SUV,6496465,Pasco
C_CND_021446,21-Nov-2023,David,Male,1265000,Diehl Motor CO Inc,Mitsubishi,Montero Sport,Double Overhead Camshaft,Auto,Black,"$45,500.",06457-3834,Hardtop,6342477,Aurora
C_CND_021447,21-Nov-2023,Dean,Male,950000,Enterprise Rent A Car,Lexus,ES300,Double Overhead Camshaft,Auto,Black,"$16,000.",60504-7114,Hardtop,8610376,Greenville
C_CND_021448,21-Nov-2023,Brayden,Male,925000,U-Haul CO,Chrysler,LHS,Double Overhead Camshaft,Auto,Black,"$26,000.",78758-7841,Hatchback,8321522,Austin
C_CND_021449,21-Nov-2023,Brendan,Female,1085000,Progressive Shippers Cooperative Association No,Volvo,C70,Overhead Camshaft,Manual,Pale White,"$82,500.",53546-9427,Hatchback,8744644,Janesville
C_CND_021450,21-Nov-2023,Yitzchok,Male,865000,Suburban Ford,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,"$14,001.",53546-9427,Hardtop,8116619,Janesville
C_CND_021451,21-Nov-2023,Celia,Male,13500,Capitol KIA,Chrysler,Town & Country,Overhead Camshaft,Manual,Pale White,"$17,000.",38701-8047,Sedan,6111054,Greenville
C_CND_021452,21-Nov-2023,Victor,Male,1460000,Chrysler of Tri-Cities,Chevrolet,Camaro,Double Overhead Camshaft,Auto,Pale White,"$17,000.",99301-3882,Sedan,7904675,Pasco
C_CND_021453,21-Nov-2023,Alicia,Male,1100000,Chrysler Plymouth,Chevrolet,Corvette,Double Overhead Camshaft,Auto,Pale White,"$25,000.",53546-9427,SUV,7817113,Janesville
C_CND_021454,21-Nov-2023,Arthur,Male,452500,Classic Chevy,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,"$28,500.",85257-3102,Sedan,6434198,Scottsdale
C_CND_021455,21-Nov-2023,Maxime,Male,373000,Clay Johnson Auto Sales,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,Pale White,"$10,000.",78758-7841,SUV,6065803,Austin
C_CND_021456,21-Nov-2023,Yona,Female,742000,U-Haul CO,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,"$17,001.",78758-7841,Hardtop,7962769,Austin
C_CND_021457,21-Nov-2023,Celeste,Male,1350000,Enterprise Rent A Car,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,"$49,000.",60504-7114,Hatchback,6078147,Aurora
C_CND_021458,21-Nov-2023,Ugo,Male,950000,Gartner Buick Hyundai Saab,Audi,A6,Overhead Camshaft,Manual,Black,"$15,000.",38701-8047,SUV,6452121,Greenville
C_CND_021459,21-Nov-2023,Maxime,Male,1100000,Hatfield Volkswagen,Nissan,Sentra,Double Overhead Camshaft,Auto,Black,"$16,000.",99301-3882,Passenger,6276063,Pasco
C_CND_021460,21-Nov-2023,Jules,Male,799000,Iceberg Rentals,Saturn,LS,Double Overhead Camshaft,Auto,Pale White,"$45,000.",53546-9427,Sedan,7672018,Janesville
C_CND_021461,21-Nov-2023,David,Male,13500,McKinney Dodge Chrysler Jeep,Plymouth,Neon,Double Overhead Camshaft,Auto,Pale White,"$27,000.",85257-3102,SUV,8733170,Scottsdale
C_CND_021462,21-Nov-2023,Ella,Male,13500,New Castle Ford Lincoln Mercury,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,"$14,001.",60504-7114,Hatchback,7448004,Aurora
C_CND_021463,21-Nov-2023,Ellie,Female,390000,Pars Auto Sales,Mercedes-B,S-Class,Overhead Camshaft,Manual,Pale White,"$21,001.",38701-8047,SUV,7058778,Greenville
C_CND_021464,21-Nov-2023,Emily,Female,1455000,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Intrigue,Double Overhead Camshaft,Auto,Black,"$18,501.",99301-3882,SUV,7136831,Pasco
C_CND_021465,21-Nov-2023,Emma,Male,540000,Progressive Shippers Cooperative Association No,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,"$10,001.",53546-9427,Passenger,8923294,Janesville
C_CND_021466,21-Nov-2023,Eleanor,Female,1700000,Chrysler Plymouth,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,"$25,000.",53546-9427,Hardtop,6447852,Janesville
C_CND_021467,21-Nov-2023,Erin,Male,1180000,Race Car Help,Chrysler,Cirrus,Double Overhead Camshaft,Auto,Pale White,"$12,001.",78758-7841,Passenger,7609010,Austin
C_CND_021468,21-Nov-2023,Esther,Male,950000,Ryder Truck Rental and Leasing,Mercury,Sable,Double Overhead Camshaft,Auto,Pale White,"$39,001.",06457-3834,Sedan,6499552,Middletown
C_CND_021469,21-Nov-2023,Eva,Male,13500,Saab-Belle Dodge,Honda,CR-V,Double Overhead Camshaft,Auto,Pale White,"$22,001.",60504-7114,SUV,7135097,Aurora
C_CND_021470,21-Nov-2023,Elena,Male,1650000,Classic Chevy,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,"$22,000.",85257-3102,Hardtop,8379032,Austin
C_CND_021471,21-Nov-2023,Elsa,Male,13500,Pars Auto Sales,Pontiac,Firebird,Overhead Camshaft,Manual,Black,"$43,000.",38701-8047,Hardtop,6487496,Greenville
C_CND_021472,21-Nov-2023,Emily,Female,13500,Rabun Used Car Sales,Porsche,Carrera Coupe,Double Overhead Camshaft,Auto,Pale White,"$22,000.",85257-3102,Hardtop,8646564,Austin
C_CND_021473,21-Nov-2023,Fiona,Male,13500,Tri-State Mack Inc,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,"$17,000.",85257-3102,Hatchback,6730025,Scottsdale
C_CND_021474,21-Nov-2023,Rayam,Female,753000,Saab-Belle Dodge,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,"$12,000.",60504-7114,Passenger,6751217,Pasco
C_CND_021475,21-Nov-2023,Chloe,Male,1300000,Scrivener Performance Engineering,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,"$26,000.",38701-8047,SUV,7235435,Janesville
C_CND_021476,21-Nov-2023,Yuna,Female,407500,Star Enterprises Inc,Volkswagen,Jetta,Double Overhead Camshaft,Auto,Pale White,"$33,500.",99301-3882,Passenger,8078420,Scottsdale
C_CND_021477,21-Nov-2023,Lola,Male,870000,Suburban Ford,Dodge,Durango,Double Overhead Camshaft,Auto,Black,"$19,000.",53546-9427,SUV,8168912,Austin
C_CND_021478,21-Nov-2023,Gaelle,Male,330000,Tri-State Mack Inc,Volvo,V40,Double Overhead Camshaft,Auto,Pale White,"$18,000.",85257-3102,SUV,6723625,Middletown
C_CND_021479,21-Nov-2023,Iou,Female,315000,U-Haul CO,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,"$43,000.",78758-7841,Sedan,7426263,Aurora
C_CND_021480,21-Nov-2023,Johan,Male,831000,Progressive Shippers Cooperative Association No,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,"$16,000.",53546-9427,SUV,8736892,Greenville
C_CND_021481,21-Nov-2023,Laura,Male,1225000,Rabun Used Car Sales,Mercury,Sable,Double Overhead Camshaft,Auto,Pale White,"$39,500.",85257-3102,Sedan,6676129,Pasco
C_CND_021482,21-Nov-2023,Ludivine,Male,1200000,Race Car Help,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,"$21,000.",78758-7841,Sedan,7702410,Janesville
C_CND_021483,21-Nov-2023,Nolwenn,Male,1200000,Ryder Truck Rental and Leasing,Lexus,GS400,Overhead Camshaft,Manual,Black,"$53,000.",06457-3834,Hatchback,8449427,Scottsdale
C_CND_021484,21-Nov-2023,Colin,Male,550000,Saab-Belle Dodge,Acura,RL,Overhead Camshaft,Manual,Pale White,"$17,000.",60504-7114,SUV,6370627,Austin
C_CND_021485,21-Nov-2023,Cyrielle,Female,690000,Nebo Chevrolet,Mercury,Mountaineer,Double Overhead Camshaft,Auto,Pale White,"$21,001.",06457-3834,Hardtop,7827901,Middletown
C_CND_021486,22-Nov-2023,Celia,Male,960000,Star Enterprises Inc,Chrysler,Cirrus,Double Overhead Camshaft,Auto,Pale White,"$12,001.",99301-3882,Passenger,6767594,Pasco
C_CND_021487,22-Nov-2023,Leana,Male,978000,Suburban Ford,Mercury,Sable,Double Overhead Camshaft,Auto,Pale White,"$39,001.",53546-9427,Sedan,6206851,Janesville
C_CND_021488,22-Nov-2023,Lies,Male,13500,Tri-State Mack Inc,Honda,CR-V,Double Overhead Camshaft,Auto,Pale White,"$22,001.",85257-3102,SUV,8173118,Scottsdale
C_CND_021489,22-Nov-2023,Ali,Male,470000,Saab-Belle Dodge,Buick,Century,Double Overhead Camshaft,Auto,Pale White,"$17,001.",60504-7114,Hardtop,6019749,Aurora
C_CND_021490,22-Nov-2023,Alvin,Male,501344,Star Enterprises Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$20,340.",99301-3882,Hardtop,7645267,Pasco
C_CND_021491,22-Nov-2023,Andrew,Female,550000,Suburban Ford,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,"$16,000.",53546-9427,Hardtop,6858496,Janesville
C_CND_021492,22-Nov-2023,Arthur,Female,330000,Capitol KIA,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,"$17,001.",38701-8047,Hatchback,7708546,Greenville
C_CND_021493,22-Nov-2023,Owen,Male,770000,Race Car Help,Lexus,ES300,Double Overhead Camshaft,Auto,Pale White,"$27,000.",78758-7841,Hardtop,7757909,Austin
C_CND_021494,22-Nov-2023,Mathieu,Male,900000,Chrysler Plymouth,Dodge,Dakota,Double Overhead Camshaft,Auto,Pale White,"$21,001.",53546-9427,Sedan,6213494,Janesville
C_CND_021495,22-Nov-2023,Matthico,Female,485000,Classic Chevy,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,"$14,001.",85257-3102,Hatchback,6578924,Scottsdale
C_CND_021496,22-Nov-2023,Brian,Male,1336000,Rabun Used Car Sales,Toyota,Sienna,Overhead Camshaft,Manual,Pale White,"$19,600.",85257-3102,Passenger,7790602,Scottsdale
C_CND_021497,22-Nov-2023,Brody,Male,13500,Race Car Help,Chrysler,LHS,Double Overhead Camshaft,Auto,Black,"$26,000.",78758-7841,Hatchback,6160749,Austin
C_CND_021498,22-Nov-2023,Bryce,Male,13500,Ryder Truck Rental and Leasing,BMW,528i,Overhead Camshaft,Manual,Pale White,"$29,000.",06457-3834,SUV,8349319,Middletown
C_CND_021499,22-Nov-2023,Caleb,Male,200000,Saab-Belle Dodge,Cadillac,DeVille,Double Overhead Camshaft,Auto,Pale White,"$69,000.",60504-7114,SUV,8534149,Aurora
C_CND_021500,22-Nov-2023,Thomas,Male,855000,Tri-State Mack Inc,Mercury,Mountaineer,Double Overhead Camshaft,Auto,Pale White,"$21,000.",85257-3102,Hardtop,8987522,Scottsdale
C_CND_021501,22-Nov-2023,Carter,Female,1185000,Star Enterprises Inc,BMW,328i,Double Overhead Camshaft,Auto,Black,"$16,500.",99301-3882,Sedan,7543387,Pasco
C_CND_021502,22-Nov-2023,Chaim,Female,13500,Suburban Ford,Ford,Crown Victoria,Double Overhead Camshaft,Auto,Pale White,"$29,000.",53546-9427,Passenger,7857721,Janesville
C_CND_021503,22-Nov-2023,Charles,Male,13500,Tri-State Mack Inc,Saturn,SL,Double Overhead Camshaft,Auto,Pale White,"$20,000.",85257-3102,SUV,6595414,Scottsdale
C_CND_021504,22-Nov-2023,Charlie,Male,13500,U-Haul CO,Ford,Taurus,Double Overhead Camshaft,Auto,Black,"$12,000.",78758-7841,SUV,7971188,Austin
C_CND_021505,22-Nov-2023,Chase,Male,13500,Buddy Storbeck's Diesel Service Inc,BMW,323i,Double Overhead Camshaft,Auto,Black,"$9,000.",06457-3834,Hatchback,7823423,Middletown
C_CND_021506,22-Nov-2023,Alexis,Male,605000,Motor Vehicle Branch Office,Acura,RL,Overhead Camshaft,Manual,Pale White,"$17,000.",78758-7841,SUV,6077449,Austin
C_CND_021507,22-Nov-2023,Thomas,Male,634000,Nebo Chevrolet,Toyota,Sienna,Overhead Camshaft,Manual,Black,"$16,000.",06457-3834,Passenger,7633804,Middletown
C_CND_021508,22-Nov-2023,Adam,Male,1350000,New Castle Ford Lincoln Mercury,Toyota,Corolla,Double Overhead Camshaft,Auto,Pale White,"$41,000.",60504-7114,Passenger,7001916,Aurora
C_CND_021509,22-Nov-2023,Alexandre,Male,586000,Pars Auto Sales,Toyota,Camry,Double Overhead Camshaft,Auto,Pale White,"$31,000.",38701-8047,Hatchback,8803010,Greenville
C_CND_021510,22-Nov-2023,Lizzie,Male,600000,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$25,000.",99301-3882,SUV,7322489,Pasco
C_CND_021511,22-Nov-2023,Maxime,Male,13500,Progressive Shippers Cooperative Association No,Mercedes-B,SLK230,Double Overhead Camshaft,Auto,Black,"$33,000.",53546-9427,Hatchback,6251730,Janesville
C_CND_021512,22-Nov-2023,Pauline,Male,275000,Rabun Used Car Sales,Jeep,Grand Cherokee,Double Overhead Camshaft,Auto,Pale White,"$36,000.",85257-3102,SUV,7431112,Scottsdale
C_CND_021513,22-Nov-2023,Andrew,Female,13500,Clay Johnson Auto Sales,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,"$29,000.",78758-7841,Hardtop,7192013,Austin
C_CND_021514,22-Nov-2023,Hugo,Male,1285000,Ryder Truck Rental and Leasing,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,"$26,500.",06457-3834,Sedan,7778188,Middletown
C_CND_021515,22-Nov-2023,Jeremy,Male,13500,Saab-Belle Dodge,Ford,Windstar,Double Overhead Camshaft,Auto,Pale White,"$31,000.",60504-7114,Sedan,8948318,Aurora
C_CND_021516,22-Nov-2023,Esme,Male,1485000,Ryder Truck Rental and Leasing,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,"$19,500.",06457-3834,Hardtop,8204866,Middletown
C_CND_021517,22-Nov-2023,Grace,Male,900000,Progressive Shippers Cooperative Association No,Dodge,Dakota,Double Overhead Camshaft,Auto,Pale White,"$21,000.",53546-9427,Sedan,8534192,Janesville
C_CND_021518,22-Nov-2023,Hafsa,Male,13500,Rabun Used Car Sales,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,"$14,000.",85257-3102,Hatchback,8446572,Scottsdale
C_CND_021519,22-Nov-2023,Hailey,Male,13500,Progressive Shippers Cooperative Association No,Mitsubishi,3000GT,Double Overhead Camshaft,Auto,Pale White,"$19,000.",53546-9427,Sedan,8147526,Janesville
C_CND_021520,22-Nov-2023,Etty,Male,13500,Tri-State Mack Inc,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,"$16,000.",85257-3102,Hardtop,6172906,Austin
C_CND_021521,22-Nov-2023,Hareem,Male,13500,Race Car Help,Saab,03-09-2020,Double Overhead Camshaft,Auto,Pale White,"$69,000.",78758-7841,Sedan,6694277,Austin
C_CND_021522,22-Nov-2023,Hazel,Male,13500,Ryder Truck Rental and Leasing,Chrysler,LHS,Double Overhead Camshaft,Auto,Pale White,"$21,000.",06457-3834,Hatchback,6356351,Middletown
C_CND_021523,22-Nov-2023,Helen,Male,2160000,Saab-Belle Dodge,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,"$14,000.",60504-7114,Sedan,6993951,Aurora
C_CND_021524,22-Nov-2023,Irene,Male,1380000,Scrivener Performance Engineering,Volkswagen,Jetta,Double Overhead Camshaft,Auto,Pale White,"$38,000.",38701-8047,Passenger,7224150,Greenville
C_CND_021525,22-Nov-2023,Iris,Female,1970000,Star Enterprises Inc,Porsche,Carrera Cabrio,Double Overhead Camshaft,Auto,Pale White,"$32,000.",99301-3882,Passenger,7007837,Pasco
C_CND_021526,22-Nov-2023,Anthony,Female,615000,Star Enterprises Inc,Saab,03-09-2020,Double Overhead Camshaft,Auto,Black,"$26,000.",99301-3882,Sedan,7010774,Aurora
C_CND_021527,22-Nov-2023,Jules,Male,13500,Scrivener Performance Engineering,Dodge,Neon,Overhead Camshaft,Manual,Pale White,"$19,001.",38701-8047,Hardtop,7736390,Greenville
C_CND_021528,22-Nov-2023,Lucas,Male,599000,Tri-State Mack Inc,Chrysler,300M,Double Overhead Camshaft,Auto,Pale White,"$16,000.",85257-3102,SUV,8722433,Pasco
C_CND_021529,22-Nov-2023,Romane,Male,670000,U-Haul CO,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,"$16,000.",78758-7841,SUV,8949367,Janesville
C_CND_021530,22-Nov-2023,Amandine,Male,600000,Buddy Storbeck's Diesel Service Inc,Volvo,S40,Overhead Camshaft,Manual,Pale White,"$17,000.",06457-3834,Sedan,8892768,Scottsdale
C_CND_021531,22-Nov-2023,Massena,Male,585000,C & M Motors Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,"$34,000.",60504-7114,Sedan,8819752,Austin
C_CND_021532,22-Nov-2023,Nolan,Male,795000,Capitol KIA,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,"$43,000.",38701-8047,Sedan,6960460,Janesville
C_CND_021533,22-Nov-2023,Timeo,Male,500000,Chrysler of Tri-Cities,Mercedes-B,E-Class,Double Overhead Camshaft,Auto,Pale White,"$15,000.",99301-3882,Sedan,6252089,Scottsdale
C_CND_021534,22-Nov-2023,Loane,Male,519000,Chrysler Plymouth,Chevrolet,Metro,Double Overhead Camshaft,Auto,Pale White,"$12,000.",53546-9427,Passenger,7079933,Janesville
C_CND_021535,22-Nov-2023,Bervan,Female,743500,Classic Chevy,Saturn,LS,Double Overhead Camshaft,Auto,Pale White,"$51,500.",85257-3102,Sedan,6006889,Scottsdale
C_CND_021536,23-Nov-2023,Damien,Male,970000,Clay Johnson Auto Sales,Mitsubishi,3000GT,Double Overhead Camshaft,Auto,Pale White,"$19,001.",78758-7841,Sedan,7715444,Austin
C_CND_021537,23-Nov-2023,Savannah,Male,660000,Chrysler Plymouth,Nissan,Pathfinder,Double Overhead Camshaft,Auto,Pale White,"$46,000.",53546-9427,Hardtop,7133636,Janesville
C_CND_021538,23-Nov-2023,Amelie,Female,600000,Enterprise Rent A Car,Saab,03-09-2020,Double Overhead Camshaft,Auto,Pale White,"$69,001.",60504-7114,Sedan,7474157,Aurora
C_CND_021539,23-Nov-2023,Cheskel,Male,1100000,C & M Motors Inc,Nissan,Altima,Double Overhead Camshaft,Auto,Pale White,"$20,000.",60504-7114,Hatchback,8577388,Aurora
C_CND_021540,23-Nov-2023,Chesky,Male,1500000,Capitol KIA,Ford,Explorer,Double Overhead Camshaft,Auto,Pale White,"$42,000.",38701-8047,Hatchback,8155540,Greenville
C_CND_021541,23-Nov-2023,Christian,Male,1470000,Chrysler of Tri-Cities,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,"$28,000.",99301-3882,Sedan,6295922,Pasco
C_CND_021542,23-Nov-2023,Camden,Male,445000,Star Enterprises Inc,Subaru,Forester,Double Overhead Camshaft,Auto,Black,"$22,000.",99301-3882,Hardtop,8873532,Pasco
C_CND_021543,23-Nov-2023,Camren,Male,13500,Tri-State Mack Inc,Saturn,SC,Overhead Camshaft,Manual,Pale White,"$61,001.",85257-3102,Hardtop,7686985,Austin
C_CND_021544,23-Nov-2023,Nathan,Male,1214000,Suburban Ford,Mercury,Mystique,Double Overhead Camshaft,Auto,Black,"$9,400.",53546-9427,Passenger,7809447,Janesville
C_CND_021545,23-Nov-2023,Isabella,Male,1080000,Suburban Ford,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,"$22,000.",53546-9427,SUV,8587452,Janesville
C_CND_021546,23-Nov-2023,Isabelle,Male,13500,Tri-State Mack Inc,Ford,Contour,Double Overhead Camshaft,Auto,Pale White,"$19,000.",85257-3102,Sedan,8863243,Scottsdale
C_CND_021547,23-Nov-2023,Ivy,Female,1325000,U-Haul CO,Acura,RL,Overhead Camshaft,Manual,Pale White,"$31,500.",78758-7841,SUV,6408918,Austin
C_CND_021548,23-Nov-2023,Sacha,Male,13500,Clay Johnson Auto Sales,Acura,RL,Overhead Camshaft,Manual,Black,"$18,000.",78758-7841,SUV,6981080,Austin
C_CND_021549,23-Nov-2023,Lukas,Male,13500,Star Enterprises Inc,Subaru,Forester,Double Overhead Camshaft,Auto,Black,"$22,001.",99301-3882,Hardtop,8916443,Pasco
C_CND_021550,23-Nov-2023,Gwenaele,Female,835000,Enterprise Rent A Car,Ford,Expedition,Double Overhead Camshaft,Auto,Black,"$41,000.",60504-7114,SUV,6279872,Aurora
C_CND_021551,24-Nov-2023,Jade,Female,365000,Gartner Buick Hyundai Saab,Chrysler,LHS,Double Overhead Camshaft,Auto,Pale White,"$21,001.",38701-8047,Hatchback,6507299,Greenville
C_CND_021552,24-Nov-2023,Axelle,Female,571000,Hatfield Volkswagen,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,"$14,001.",99301-3882,Sedan,8905089,Pasco
C_CND_021553,24-Nov-2023,Manon,Male,13500,Iceberg Rentals,Volkswagen,Jetta,Double Overhead Camshaft,Auto,Pale White,"$38,001.",53546-9427,Passenger,7543996,Janesville
C_CND_021554,24-Nov-2023,Fleur,Female,489000,McKinney Dodge Chrysler Jeep,Porsche,Carrera Cabrio,Double Overhead Camshaft,Auto,Pale White,"$32,001.",85257-3102,Passenger,7384369,Scottsdale
C_CND_021555,24-Nov-2023,Ines,Male,13500,Motor Vehicle Branch Office,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,"$22,001.",78758-7841,SUV,8612268,Austin
C_CND_021556,24-Nov-2023,Lilian,Female,13500,Nebo Chevrolet,Ford,Contour,Double Overhead Camshaft,Auto,Pale White,"$19,001.",06457-3834,Sedan,8210934,Middletown
C_CND_021557,24-Nov-2023,Aymeric,Male,13500,New Castle Ford Lincoln Mercury,Acura,RL,Overhead Camshaft,Manual,Pale White,"$31,001.",60504-7114,SUV,6349178,Aurora
